game_id,gameorder,date_game,year_id,neutral,is_playoff,fran_id,home,away,opp_fran,elo_i,elo_n,elo_prob,home_score,away_score,result
1,1SFMIN,9/14/2015,2016,0,0,49ers,SF,MIN,Vikings,1528.565,1479.237,0.658839041,20,3,1
2,2KCDEN,9/17/2015,2016,0,0,Chiefs,KC,DEN,Broncos,1562.55777,1609.668179,0.525722462,24,31,0
2,2NYGATL,9/20/2015,2016,0,0,Giants,NYG,ATL,Falcons,1476.099497,1473.655589,0.595858546,20,24,0
2,2CARHOU,9/20/2015,2016,0,0,Panthers,CAR,HOU,Texans,1551.734189,1481.72623,0.685069493,24,17,1
2,2BUFNE,9/20/2015,2016,0,0,Bills,BUF,NE,Patriots,1558.880089,1674.600875,0.427521081,32,40,0
2,2PITSF,9/20/2015,2016,0,0,Steelers,PIT,SF,49ers,1552.034125,1547.312389,0.599012106,43,18,1
2,2MINDET,9/20/2015,2016,0,0,Vikings,MIN,DET,Lions,1460.489611,1523.20982,0.503280836,26,16,1
2,2CHIARI,9/20/2015,2016,0,0,Bears,CHI,ARI,Cardinals,1405.124559,1556.85981,0.377707949,23,48,0
2,2NOTB,9/20/2015,2016,0,0,Saints,NO,TB,Buccaneers,1470.07319,1331.292809,0.763696627,19,26,0
2,2WSHLAR,9/20/2015,2016,0,0,Redskins,WSH,LAR,Rams,1353.835011,1497.208827,0.389085964,24,10,1
2,2CINLAC,9/20/2015,2016,0,0,Bengals,CIN,LAC,Chargers,1562.090782,1537.58018,0.62603977,24,19,1
2,2CLETEN,9/20/2015,2016,0,0,Browns,CLE,TEN,Titans,1399.048032,1384.750191,0.612177633,28,14,1
2,2OAKBAL,9/20/2015,2016,0,0,Raiders,OAK,BAL,Ravens,1366.364218,1562.738821,0.319460331,37,33,1
2,2JAXMIA,9/20/2015,2016,0,0,Jaguars,JAX,MIA,Dolphins,1340.433811,1501.131989,0.365659572,23,20,1
2,2PHIDAL,9/20/2015,2016,0,0,Eagles,PHI,DAL,Cowboys,1533.018411,1593.364503,0.506697113,10,20,0
2,2GBSEA,9/20/2015,2016,0,0,Packers,GB,SEA,Seahawks,1615.141441,1657.288173,0.532841147,27,17,1
2,2INDNYJ,9/21/2015,2016,0,0,Colts,IND,NYJ,Jets,1556.271911,1462.925968,0.713309571,7,20,0
3,3NYGWSH,9/24/2015,2016,0,0,Giants,NYG,WSH,Redskins,1456.312969,1388.145004,0.682779841,32,21,1
3,3MINLAC,9/27/2015,2016,0,0,Vikings,MIN,LAC,Chargers,1484.286561,1524.703167,0.535319426,31,14,1
3,3TENIND,9/27/2015,2016,0,0,Titans,TEN,IND,Colts,1364.47611,1515.702622,0.378396534,33,35,0
3,3DALATL,9/27/2015,2016,0,0,Cowboys,DAL,ATL,Falcons,1617.716149,1493.442117,0.748296768,28,39,0
3,3NEJAX,9/27/2015,2016,0,0,Patriots,NE,JAX,Jaguars,1692.964696,1358.821303,0.908682563,51,17,1
3,3NYJPHI,9/27/2015,2016,0,0,Jets,NYJ,PHI,Eagles,1503.495257,1508.666765,0.585259055,17,24,0
3,3CARNO,9/27/2015,2016,0,0,Panthers,CAR,NO,Saints,1564.07449,1435.069652,0.753391253,27,22,1
3,3LARPIT,9/27/2015,2016,0,0,Rams,LAR,PIT,Steelers,1462.898834,1577.36063,0.429295766,6,12,0
3,3BALCIN,9/27/2015,2016,0,0,Ravens,BAL,CIN,Bengals,1539.441902,1574.967795,0.542315188,24,28,0
3,3HOUTB,9/27/2015,2016,0,0,Texans,HOU,TB,Buccaneers,1469.385929,1366.296348,0.72464115,19,9,1
3,3CLEOAK,9/27/2015,2016,0,0,Browns,CLE,OAK,Raiders,1419.322113,1389.661137,0.63295442,20,27,0
3,3ARISF,9/27/2015,2016,0,0,Cardinals,ARI,SF,49ers,1580.538456,1521.985884,0.670671955,47,7,1
3,3MIABUF,9/27/2015,2016,0,0,Dolphins,MIA,BUF,Bills,1482.744497,1540.516269,0.510400756,14,41,0
3,3SEACHI,9/27/2015,2016,0,0,Seahawks,SEA,CHI,Bears,1635.114549,1381.445913,0.862285549,26,0,1
3,3DETDEN,9/27/2015,2016,0,0,Lions,DET,DEN,Broncos,1499.412869,1631.711611,0.404342705,12,24,0
3,3GBKC,9/28/2015,2016,0,0,Packers,GB,KC,Chiefs,1637.315065,1540.514338,0.7173592,38,28,1
4,4PITBAL,10/1/2015,2016,0,0,Steelers,PIT,BAL,Ravens,1593.700683,1521.748404,0.687479231,20,23,0
4,4MIANYJ,10/4/2015,2016,1,0,Dolphins,MIA,NYJ,Jets,1448.617176,1478.474585,0.457137196,14,27,0
4,4ATLHOU,10/4/2015,2016,0,0,Falcons,ATL,HOU,Texans,1534.131747,1481.654213,0.662902351,48,21,1
4,4BUFNYG,10/4/2015,2016,0,0,Bills,BUF,NYG,Giants,1574.64359,1471.1784,0.725072373,10,24,0
4,4TBCAR,10/4/2015,2016,0,0,Buccaneers,TB,CAR,Panthers,1354.028064,1572.195608,0.292824946,23,37,0
4,4CINKC,10/4/2015,2016,0,0,Bengals,CIN,KC,Chiefs,1592.661293,1527.888085,0.678532219,36,21,1
4,4WSHPHI,10/4/2015,2016,0,0,Redskins,WSH,PHI,Eagles,1373.279572,1533.687437,0.366047293,23,20,1
4,4CHIOAK,10/4/2015,2016,0,0,Bears,CHI,OAK,Raiders,1373.516759,1417.168553,0.530683932,22,20,1
4,4INDJAX,10/4/2015,2016,0,0,Colts,IND,JAX,Jaguars,1523.703267,1353.325157,0.794936951,16,13,1
4,4LACCLE,10/4/2015,2016,0,0,Chargers,LAC,CLE,Browns,1498.138021,1391.814697,0.728339929,30,27,1
4,4DENMIN,10/4/2015,2016,0,0,Broncos,DEN,MIN,Vikings,1651.8383,1510.851707,0.765980836,23,20,1
4,4ARILAR,10/4/2015,2016,0,0,Cardinals,ARI,LAR,Rams,1603.697506,1446.558782,0.782234077,22,24,0
4,4SFGB,10/4/2015,2016,0,0,49ers,SF,GB,Packers,1498.826834,1649.941318,0.378548229,3,17,0
4,4NODAL,10/4/2015,2016,0,0,Saints,NO,DAL,Cowboys,1426.948533,1577.026519,0.379952874,26,20,1
5,5SEADET,10/5/2015,2016,0,0,Seahawks,SEA,DET,Lions,1643.043703,1479.28618,0.788654511,13,10,1
5,5HOUIND,10/8/2015,2016,0,0,Texans,HOU,IND,Colts,1460.327471,1528.839316,0.494946221,20,27,0
5,5ATLWSH,10/11/2015,2016,0,0,Falcons,ATL,WSH,Redskins,1555.458489,1391.65329,0.788700251,25,19,1
5,5TBJAX,10/11/2015,2016,0,0,Buccaneers,TB,JAX,Jaguars,1339.200678,1348.189108,0.579915985,38,31,1
5,5BALCLE,10/11/2015,2016,0,0,Ravens,BAL,CLE,Browns,1542.074709,1384.826854,0.782341069,30,33,0
5,5GBLAR,10/11/2015,2016,0,0,Packers,GB,LAR,Rams,1669.67157,1465.676587,0.824691138,24,10,1
5,5TENBUF,10/11/2015,2016,0,0,Titans,TEN,BUF,Bills,1356.475465,1532.116421,0.345947512,13,14,0
5,5PHINO,10/11/2015,2016,0,0,Eagles,PHI,NO,Saints,1515.313718,1452.050387,0.676633429,39,17,1
5,5KCCHI,10/11/2015,2016,0,0,Chiefs,KC,CHI,Bears,1511.055069,1383.729584,0.751590771,17,18,0
5,5CINSEA,10/11/2015,2016,0,0,Bengals,CIN,SEA,Seahawks,1609.494309,1648.351533,0.537551636,27,24,1
5,5DETARI,10/11/2015,2016,0,0,Lions,DET,ARI,Cardinals,1473.978351,1584.579701,0.434748644,17,42,0
5,5OAKDEN,10/11/2015,2016,0,0,Raiders,OAK,DEN,Broncos,1406.955727,1657.77119,0.255471593,10,16,0
5,5DALNE,10/11/2015,2016,0,0,Cowboys,DAL,NE,Patriots,1551.924665,1698.460842,0.384767743,6,30,0
5,5NYGSF,10/11/2015,2016,0,0,Giants,NYG,SF,49ers,1513.70557,1479.096582,0.639546283,30,27,1
6,6LACPIT,10/12/2015,2016,0,0,Chargers,LAC,PIT,Steelers,1505.125864,1573.374377,0.49532515,20,24,0
6,6NOATL,10/15/2015,2016,0,0,Saints,NO,ATL,Falcons,1432.889231,1562.907211,0.40750878,31,21,1
6,6BUFCIN,10/18/2015,2016,0,0,Bills,BUF,CIN,Bengals,1536.682631,1622.165527,0.470556846,21,34,0
6,6MINKC,10/18/2015,2016,0,0,Vikings,MIN,KC,Chiefs,1504.918817,1499.637694,0.599785314,16,10,1
6,6TENMIA,10/18/2015,2016,0,0,Titans,TEN,MIA,Dolphins,1351.909255,1424.812023,0.488628963,10,38,0
6,6NYJWSH,10/18/2015,2016,0,0,Jets,NYJ,WSH,Redskins,1502.279738,1384.204568,0.741516469,34,20,1
6,6DETCHI,10/18/2015,2016,0,0,Lions,DET,CHI,Bears,1446.224567,1395.146959,0.661099191,37,34,1
6,6PITARI,10/18/2015,2016,0,0,Steelers,PIT,ARI,Cardinals,1589.294771,1612.333485,0.560095237,25,13,1
6,6JAXHOU,10/18/2015,2016,0,0,Jaguars,JAX,HOU,Texans,1331.152065,1439.776042,0.437547898,20,31,0
6,6CLEDEN,10/18/2015,2016,0,0,Browns,CLE,DEN,Broncos,1408.955469,1666.93933,0.247702318,23,26,0
6,6SEACAR,10/18/2015,2016,0,0,Seahawks,SEA,CAR,Panthers,1635.680315,1587.022995,0.65797073,23,27,0
6,6GBLAC,10/18/2015,2016,0,0,Packers,GB,LAC,Chargers,1678.132012,1489.205471,0.8117954,27,20,1
6,6SFBAL,10/18/2015,2016,0,0,49ers,SF,BAL,Ravens,1469.535575,1517.946094,0.523856055,25,20,1
6,6INDNE,10/18/2015,2016,0,0,Colts,IND,NE,Patriots,1549.390744,1722.346004,0.349453919,27,34,0
7,7PHINYG,10/19/2015,2016,0,0,Eagles,PHI,NYG,Giants,1534.474874,1523.266577,0.607946893,27,7,1
7,7SFSEA,10/22/2015,2016,0,0,49ers,SF,SEA,Seahawks,1486.470582,1613.347275,0.411881958,3,20,0
7,7JAXBUF,10/25/2015,2016,1,0,Jaguars,JAX,BUF,Bills,1309.829557,1512.075206,0.237901418,34,31,1
7,7DETMIN,10/25/2015,2016,0,0,Lions,DET,MIN,Vikings,1455.149966,1520.012278,0.500198149,19,28,0
7,7NENYJ,10/25/2015,2016,0,0,Patriots,NE,NYJ,Jets,1736.199581,1515.203963,0.838393489,30,23,1
7,7TENATL,10/25/2015,2016,0,0,Titans,TEN,ATL,Falcons,1319.119874,1533.627244,0.297206985,7,10,0
7,7WSHTB,10/25/2015,2016,0,0,Redskins,WSH,TB,Buccaneers,1371.280343,1356.237721,0.613195016,31,30,1
7,7KCPIT,10/25/2015,2016,0,0,Chiefs,KC,PIT,Steelers,1484.544233,1611.439075,0.411856652,23,13,1
7,7INDNO,10/25/2015,2016,0,0,Colts,IND,NO,Saints,1535.537167,1462.169199,0.689227454,21,27,0
7,7MIAHOU,10/25/2015,2016,0,0,Dolphins,MIA,HOU,Texans,1457.601404,1461.09855,0.587596654,44,26,1
7,7LARCLE,10/25/2015,2016,0,0,Rams,LAR,CLE,Browns,1457.216145,1402.641558,0.66559458,24,6,1
7,7LACOAK,10/25/2015,2016,0,0,Chargers,LAC,OAK,Raiders,1482.188203,1397.787588,0.702664639,29,37,0
7,7NYGDAL,10/25/2015,2016,0,0,Giants,NYG,DAL,Cowboys,1500.19354,1528.039503,0.553266068,27,20,1
8,8CARPHI,10/25/2015,2016,0,0,Panthers,CAR,PHI,Eagles,1609.356034,1557.547911,0.662040711,27,16,1
8,8ARIBAL,10/26/2015,2016,0,0,Cardinals,ARI,BAL,Ravens,1590.189181,1501.011087,0.708378217,26,18,1
8,8NEMIA,10/29/2015,2016,0,0,Patriots,NE,MIA,Dolphins,1742.147402,1481.226864,0.867168216,36,7,1
8,8KCDET,11/1/2015,2016,1,0,Chiefs,KC,DET,Lions,1513.566879,1432.113548,0.615119359,45,10,1
8,8NONYG,11/1/2015,2016,0,0,Saints,NO,NYG,Giants,1490.792971,1518.464125,0.553514769,52,49,1
8,8HOUTEN,11/1/2015,2016,0,0,Texans,HOU,TEN,Titans,1437.47309,1311.403908,0.750238112,20,6,1
8,8BALLAC,11/1/2015,2016,0,0,Ravens,BAL,LAC,Chargers,1489.035197,1449.060265,0.64663587,29,26,1
8,8PITCIN,11/1/2015,2016,0,0,Steelers,PIT,CIN,Bengals,1582.416428,1646.772952,0.500926035,10,16,0
8,8ATLTB,11/1/2015,2016,0,0,Falcons,ATL,TB,Buccaneers,1541.34321,1351.063711,0.812982429,20,23,0
8,8CHIMIN,11/1/2015,2016,0,0,Bears,CHI,MIN,Vikings,1386.22156,1543.048696,0.370843596,20,23,0
8,8CLEARI,11/1/2015,2016,0,0,Browns,CLE,ARI,Cardinals,1383.963995,1602.165071,0.292784977,20,34,0
8,8LARSF,11/1/2015,2016,0,0,Rams,LAR,SF,49ers,1475.893708,1463.312092,0.609829522,27,6,1
8,8OAKNYJ,11/1/2015,2016,0,0,Raiders,OAK,NYJ,Jets,1430.915525,1509.256142,0.480810738,34,20,1
9,9DALSEA,11/1/2015,2016,0,0,Cowboys,DAL,SEA,Seahawks,1509.768918,1636.505764,0.412076977,12,13,0
9,9DENGB,11/1/2015,2016,0,0,Broncos,DEN,GB,Packers,1673.253241,1685.14928,0.575833129,29,10,1
9,9CARIND,11/2/2015,2016,0,0,Panthers,CAR,IND,Colts,1625.305167,1506.913395,0.741865636,29,26,1
9,9CINCLE,11/5/2015,2016,0,0,Bengals,CIN,CLE,Browns,1666.273797,1369.138844,0.889398954,31,10,1
9,9NEWSH,11/8/2015,2016,0,0,Patriots,NE,WSH,Redskins,1750.017259,1376.454353,0.925846489,27,10,1
9,9NYJJAX,11/8/2015,2016,0,0,Jets,NYJ,JAX,Jaguars,1480.964774,1333.098529,0.773004839,28,23,1
9,9NOTEN,11/8/2015,2016,0,0,Saints,NO,TEN,Titans,1502.965629,1298.957518,0.824702064,28,34,0
9,9CARGB,11/8/2015,2016,0,0,Panthers,CAR,GB,Packers,1631.911471,1660.334457,0.552444944,37,29,1
9,9MINLAR,11/8/2015,2016,0,0,Vikings,MIN,LAR,Rams,1552.918693,1499.192752,0.664506362,21,18,1
9,9BUFMIA,11/8/2015,2016,0,0,Bills,BUF,MIA,Dolphins,1488.806234,1473.357007,0.61375003,33,17,1
9,9PITOAK,11/8/2015,2016,0,0,Steelers,PIT,OAK,Raiders,1562.915583,1459.206894,0.725351702,38,35,1
9,9SFATL,11/8/2015,2016,0,0,49ers,SF,ATL,Falcons,1440.013048,1515.843685,0.484418508,17,16,1
9,9TBNYG,11/8/2015,2016,0,0,Buccaneers,TB,NYG,Giants,1376.563237,1506.291467,0.407911556,18,32,0
10,10INDDEN,11/8/2015,2016,0,0,Colts,IND,DEN,Broncos,1500.307091,1698.068064,0.317727814,27,24,1
10,10DALPHI,11/8/2015,2016,0,0,Cowboys,DAL,PHI,Eagles,1504.21225,1541.598778,0.539655518,27,33,0
10,10LACCHI,11/9/2015,2016,0,0,Chargers,LAC,CHI,Bears,1439.709129,1376.351562,0.676752108,19,22,0
10,10NYJBUF,11/12/2015,2016,0,0,Jets,NYJ,BUF,Bills,1488.38156,1509.920695,0.562221013,17,22,0
10,10TENCAR,11/15/2015,2016,0,0,Titans,TEN,CAR,Panthers,1335.52475,1651.257406,0.191029715,10,27,0
10,10TBDAL,11/15/2015,2016,0,0,Buccaneers,TB,DAL,Cowboys,1355.101775,1482.942863,0.41053785,10,6,1
10,10BALJAX,11/15/2015,2016,0,0,Ravens,BAL,JAX,Jaguars,1498.386334,1325.681743,0.797111437,20,22,0
10,10LARCHI,11/15/2015,2016,0,0,Rams,LAR,CHI,Bears,1490.367177,1396.277692,0.714184063,13,37,0
10,10GBDET,11/15/2015,2016,0,0,Packers,GB,DET,Lions,1640.988521,1405.513841,0.849370371,16,18,0
10,10PHIMIA,11/15/2015,2016,0,0,Eagles,PHI,MIA,Dolphins,1562.868165,1452.242545,0.73321235,19,20,0
10,10PITCLE,11/15/2015,2016,0,0,Steelers,PIT,CLE,Browns,1569.98809,1363.267806,0.826947714,30,9,1
10,10WSHNO,11/15/2015,2016,0,0,Redskins,WSH,NO,Saints,1372.88022,1466.398397,0.459050968,47,14,1
10,10OAKMIN,11/15/2015,2016,0,0,Raiders,OAK,MIN,Vikings,1452.134386,1561.744268,0.436151701,14,30,0
10,10DENKC,11/15/2015,2016,0,0,Broncos,DEN,KC,Chiefs,1677.936612,1540.166587,0.762645425,13,29,0
10,10NYGNE,11/15/2015,2016,0,0,Giants,NYG,NE,Patriots,1527.752929,1753.591391,0.283765261,26,27,0
11,11SEAARI,11/15/2015,2016,0,0,Seahawks,SEA,ARI,Cardinals,1642.062432,1616.990222,0.626796322,32,39,0
11,11CINHOU,11/16/2015,2016,0,0,Bengals,CIN,HOU,Texans,1672.144835,1449.91948,0.839350317,6,10,0
11,11JAXTEN,11/19/2015,2016,0,0,Jaguars,JAX,TEN,Titans,1345.317687,1325.611607,0.619542634,19,13,1
11,11MIADAL,11/22/2015,2016,0,0,Dolphins,MIA,DAL,Cowboys,1463.288852,1463.410895,0.592296592,14,24,0
11,11PHITB,11/22/2015,2016,0,0,Eagles,PHI,TB,Buccaneers,1551.821859,1374.633743,0.801253441,17,45,0
11,11DETOAK,11/22/2015,2016,0,0,Lions,DET,OAK,Raiders,1427.128538,1427.911346,0.591377755,18,13,1
11,11CARWSH,11/22/2015,2016,0,0,Panthers,CAR,WSH,Redskins,1661.170549,1411.532894,0.859506835,44,16,1
11,11BALLAR,11/22/2015,2016,0,0,Ravens,BAL,LAR,Rams,1478.75039,1440.805831,0.643960684,16,13,1
11,11CHIDEN,11/22/2015,2016,0,0,Bears,CHI,DEN,Broncos,1445.839038,1630.334464,0.334506854,15,17,0
11,11ATLIND,11/22/2015,2016,0,0,Falcons,ATL,IND,Colts,1508.660846,1520.438543,0.575999511,21,24,0
11,11HOUNYJ,11/22/2015,2016,0,0,Texans,HOU,NYJ,Jets,1480.994138,1467.828234,0.610629513,24,17,1
11,11LACKC,11/22/2015,2016,0,0,Chargers,LAC,KC,Chiefs,1419.782999,1587.768735,0.355984971,3,33,0
11,11SEASF,11/22/2015,2016,0,0,Seahawks,SEA,SF,49ers,1614.881882,1447.195887,0.792399194,29,13,1
11,11MINGB,11/22/2015,2016,0,0,Vikings,MIN,GB,Packers,1585.967309,1619.373824,0.545341772,13,30,0
11,11ARICIN,11/22/2015,2016,0,0,Cardinals,ARI,CIN,Bengals,1644.170772,1641.070177,0.596768527,34,31,1
11,11NEBUF,11/23/2015,2016,0,0,Patriots,NE,BUF,Bills,1757.257211,1530.474021,0.84285673,20,13,1
12,12DETPHI,11/26/2015,2016,0,0,Lions,DET,PHI,Eagles,1441.35629,1491.185531,0.521818613,45,14,1
12,12DALCAR,11/26/2015,2016,0,0,Cowboys,DAL,CAR,Panthers,1492.679324,1669.448326,0.344479703,14,33,0
12,12GBCHI,11/26/2015,2016,0,0,Packers,GB,CHI,Bears,1651.357947,1438.86782,0.831649305,13,17,0
12,12KCBUF,11/29/2015,2016,0,0,Chiefs,KC,BUF,Bills,1611.124374,1524.7039,0.705088146,30,22,1
12,12INDTB,11/29/2015,2016,0,0,Colts,IND,TB,Buccaneers,1536.804567,1435.270072,0.722851354,25,12,1
12,12CINLAR,11/29/2015,2016,0,0,Bengals,CIN,LAR,Rams,1630.225909,1431.375594,0.820368265,31,7,1
12,12WSHNYG,11/29/2015,2016,0,0,Redskins,WSH,NYG,Giants,1403.255116,1524.08711,0.420335865,20,14,1
12,12JAXLAC,11/29/2015,2016,0,0,Jaguars,JAX,LAC,Chargers,1359.575441,1396.42736,0.54041995,25,31,0
12,12NYJMIA,11/29/2015,2016,0,0,Jets,NYJ,MIA,Dolphins,1452.190383,1434.020422,0.617456153,38,20,1
12,12HOUNO,11/29/2015,2016,0,0,Texans,HOU,NO,Saints,1496.631989,1427.745723,0.683674742,24,6,1
12,12ATLMIN,11/29/2015,2016,0,0,Falcons,ATL,MIN,Vikings,1492.294823,1553.983186,0.504765684,10,20,0
12,12TENOAK,11/29/2015,2016,0,0,Titans,TEN,OAK,Raiders,1311.353853,1413.683593,0.446483959,21,24,0
12,12SFARI,11/29/2015,2016,0,0,49ers,SF,ARI,Cardinals,1436.55752,1655.01504,0.292479403,13,19,0
12,12SEAPIT,11/29/2015,2016,0,0,Seahawks,SEA,PIT,Steelers,1625.520248,1579.510254,0.654533003,39,30,1
12,12DENNE,11/29/2015,2016,0,0,Broncos,DEN,NE,Patriots,1637.305682,1763.027332,0.413493509,30,24,1
12,12CLEBAL,11/30/2015,2016,0,0,Browns,CLE,BAL,Ravens,1353.745642,1488.180627,0.401384444,27,33,0
13,13DETGB,12/3/2015,2016,0,0,Lions,DET,GB,Packers,1474.274302,1620.724311,0.384885169,23,27,0
13,13TENJAX,12/6/2015,2016,0,0,Titans,TEN,JAX,Jaguars,1299.181235,1338.270683,0.537219307,42,39,1
13,13BUFHOU,12/6/2015,2016,0,0,Bills,BUF,HOU,Texans,1512.578696,1514.191379,0.590222857,30,21,1
13,13NYGNYJ,12/6/2015,2016,0,0,Giants,NYG,NYJ,Jets,1500.940197,1473.897303,0.62944614,20,23,0
13,13TBATL,12/6/2015,2016,0,0,Buccaneers,TB,ATL,Falcons,1421.671245,1468.050824,0.526771314,23,19,1
13,13CLECIN,12/6/2015,2016,0,0,Browns,CLE,CIN,Bengals,1338.602421,1640.551755,0.203592587,3,37,0
13,13MIABAL,12/6/2015,2016,0,0,Dolphins,MIA,BAL,Ravens,1412.313502,1503.323847,0.462637877,15,13,1
13,13CHISF,12/6/2015,2016,0,0,Bears,CHI,SF,49ers,1469.501457,1425.916963,0.651369079,20,26,0
13,13MINSEA,12/6/2015,2016,0,0,Vikings,MIN,SEA,Seahawks,1578.227185,1640.665382,0.503686665,7,38,0
13,13LARARI,12/6/2015,2016,0,0,Rams,LAR,ARI,Cardinals,1421.049748,1665.655598,0.262329795,3,27,0
13,13OAKKC,12/6/2015,2016,0,0,Raiders,OAK,KC,Chiefs,1425.856211,1623.249578,0.318186714,20,34,0
13,13LACDEN,12/6/2015,2016,0,0,Chargers,LAC,DEN,Broncos,1417.732118,1660.779351,0.264069714,3,17,0
13,13NOCAR,12/6/2015,2016,0,0,Saints,NO,CAR,Panthers,1410.186333,1689.089837,0.225949159,38,41,0
13,13NEPHI,12/6/2015,2016,0,0,Patriots,NE,PHI,Eagles,1739.553662,1458.267519,0.880100613,28,35,0
13,13PITIND,12/6/2015,2016,0,0,Steelers,PIT,IND,Colts,1564.365121,1550.403393,0.611718173,45,10,1
13,13WSHDAL,12/7/2015,2016,0,0,Redskins,WSH,DAL,Cowboys,1426.402029,1473.037814,0.526403646,16,19,0
14,14ARIMIN,12/10/2015,2016,0,0,Cardinals,ARI,MIN,Vikings,1681.26907,1543.273584,0.762880279,23,20,1
14,14PHIBUF,12/13/2015,2016,0,0,Eagles,PHI,BUF,Bills,1501.707439,1530.921141,0.551319265,23,20,1
14,14BALSEA,12/13/2015,2016,0,0,Ravens,BAL,SEA,Seahawks,1491.375531,1675.618983,0.334829827,6,35,0
14,14LARDET,12/13/2015,2016,0,0,Rams,LAR,DET,Lions,1405.436276,1462.327625,0.511667169,21,14,1
14,14TBNO,12/13/2015,2016,0,0,Buccaneers,TB,NO,Saints,1436.776045,1404.476822,0.636475528,17,24,0
14,14CINPIT,12/13/2015,2016,0,0,Bengals,CIN,PIT,Steelers,1653.620993,1591.229228,0.675534704,20,33,0
14,14CARATL,12/13/2015,2016,0,0,Panthers,CAR,ATL,Falcons,1694.799348,1452.946024,0.854008123,38,0,1
14,14NYJTEN,12/13/2015,2016,0,0,Jets,NYJ,TEN,Titans,1492.111287,1311.862882,0.804043914,30,8,1
14,14CHIWSH,12/13/2015,2016,0,0,Bears,CHI,WSH,Redskins,1442.835187,1411.684166,0.634944864,21,24,0
14,14CLESF,12/13/2015,2016,0,0,Browns,CLE,SF,49ers,1325.533184,1452.583233,0.411640249,24,10,1
14,14KCLAC,12/13/2015,2016,0,0,Chiefs,KC,LAC,Chargers,1639.504678,1404.500666,0.849023403,10,3,1
14,14JAXIND,12/13/2015,2016,0,0,Jaguars,JAX,IND,Colts,1325.589036,1523.539286,0.317491668,51,16,1
14,14DENOAK,12/13/2015,2016,0,0,Broncos,DEN,OAK,Raiders,1674.010803,1409.601112,0.869464764,12,15,0
14,14GBDAL,12/13/2015,2016,0,0,Packers,GB,DAL,Cowboys,1632.670988,1487.755677,0.770010352,28,7,1
14,14HOUNE,12/13/2015,2016,0,0,Texans,HOU,NE,Patriots,1495.848934,1696.113742,0.314611599,6,27,0
14,14MIANYG,12/14/2015,2016,0,0,Dolphins,MIA,NYG,Giants,1424.261818,1482.726213,0.509404382,24,31,0
15,15LARTB,12/17/2015,2016,0,0,Rams,LAR,TB,Buccaneers,1425.670888,1409.080901,0.615305581,31,23,1
15,15DALNYJ,12/19/2015,2016,0,0,Cowboys,DAL,NYJ,Jets,1474.775992,1503.167196,0.552490179,16,19,0
15,15BALKC,12/20/2015,2016,0,0,Ravens,BAL,KC,Chiefs,1469.770131,1645.030136,0.346443869,14,34,0
15,15NYGCAR,12/20/2015,2016,0,0,Giants,NYG,CAR,Panthers,1503.97487,1704.186978,0.314677018,35,38,0
15,15JAXATL,12/20/2015,2016,0,0,Jaguars,JAX,ATL,Falcons,1377.650863,1443.558395,0.49869396,17,23,0
15,15INDHOU,12/20/2015,2016,0,0,Colts,IND,HOU,Texans,1471.477458,1477.525948,0.584033149,10,16,0
15,15WSHBUF,12/20/2015,2016,0,0,Redskins,WSH,BUF,Bills,1430.09314,1518.680187,0.466107564,35,25,1
15,15NETEN,12/20/2015,2016,0,0,Patriots,NE,TEN,Titans,1714.436728,1300.806973,0.940207162,33,16,1
15,15MINCHI,12/20/2015,2016,0,0,Vikings,MIN,CHI,Bears,1537.254605,1424.426213,0.735685398,38,17,1
15,15SEACLE,12/20/2015,2016,0,0,Seahawks,SEA,CLE,Browns,1697.224383,1358.324195,0.910929424,30,13,1
15,15OAKGB,12/20/2015,2016,0,0,Raiders,OAK,GB,Packers,1437.952964,1645.650673,0.305459338,20,30,0
15,15SFCIN,12/20/2015,2016,0,0,49ers,SF,CIN,Bengals,1419.792222,1615.77395,0.319952209,14,24,0
15,15LACMIA,12/20/2015,2016,0,0,Chargers,LAC,MIA,Dolphins,1398.975208,1403.013161,0.586842053,30,14,1
15,15PITDEN,12/20/2015,2016,0,0,Steelers,PIT,DEN,Broncos,1629.07627,1645.658951,0.569230547,34,27,1
15,15PHIARI,12/20/2015,2016,0,0,Eagles,PHI,ARI,Cardinals,1513.948393,1687.288049,0.348951047,17,40,0
15,15NODET,12/21/2015,2016,0,0,Saints,NO,DET,Lions,1432.171966,1442.093013,0.57860757,27,35,0
16,16OAKLAC,12/24/2015,2016,0,0,Raiders,OAK,LAC,Chargers,1424.196081,1421.755264,0.59585426,23,20,1
16,16PHIWSH,12/26/2015,2016,0,0,Eagles,PHI,WSH,Redskins,1492.809672,1455.974992,0.642494506,24,38,0
16,16ATLCAR,12/27/2015,2016,0,0,Falcons,ATL,CAR,Panthers,1462.958664,1712.406505,0.256971901,20,13,1
16,16BALPIT,12/27/2015,2016,0,0,Ravens,BAL,PIT,Steelers,1449.681799,1646.605683,0.318773307,20,17,1
16,16TENHOU,12/27/2015,2016,0,0,Titans,TEN,HOU,Texans,1297.96812,1500.881302,0.311333573,6,34,0
16,16DETSF,12/27/2015,2016,0,0,Lions,DET,SF,49ers,1468.172553,1405.310202,0.676128181,32,17,1
16,16MIAIND,12/27/2015,2016,0,0,Dolphins,MIA,IND,Colts,1380.233105,1448.122104,0.495842491,12,18,0
